"tier","zlsat75","zpct_emp_9","zaccept","zbar_pass_pct"
"Other",0.872179617563213,-0.040705027840788,-0.808255972271336,0.684885821699296
"Other",0.677496667214281,0.602489543006881,-0.765065166522438,-0.0036252551032593
"Other",0.872179617563213,-0.252040386833593,-0.616150014103949,0.405293667076434
"Other",0.677496667214281,-0.35311381939537,0.331482510050379,-0.960643335023804
"Other",0.482813716865349,0.326834726929308,-0.455869438967407,0.662715518689552
"Other",0.482813716865349,-0.325548337787613,-0.119713116758291,1.4288226560262
"Other",0.482813716865349,0.786259420391929,-0.410503094860092,0.34247780854883
"Other",0.677496667214281,-0.702276586426962,-0.597885358835096,0.316612455037465
"Other",0.872179617563213,-1.35465965114388,-0.599531809847593,-1.7698593948794
"Other",0.0934478161674853,0.519793098183609,-0.349167981207374,0.34247780854883
"Other",0.482813716865349,0.0971223801979982,-0.802556624120795,0.124469828953031
"Other",0.288130766516417,0.0419914169824829,-0.0856908029682034,-1.02592256055249
"Other",0.288130766516417,-0.270417374572098,-0.210207145000674,-0.592369968361973
"Other",0.288130766516417,-0.784973031250233,0.202371399975201,0.422537236084012
"Other",0.0934478161674853,-0.0682705094485449,-0.141833264985824,-0.378057039267796
"Other",0.288130766516417,0.14306484954426,-1.20645426888482,0.905357168296177
"Other",-0.101235134181447,-0.61958014160369,0.376897074781526,0.971868077325405
"Other",0.482813716865349,0.556547073660619,-1.22223234947439,-0.342338217752101
"Other",0.288130766516417,-1.2352092308436,0.283529766594164,-0.0676727971314034
"Other",0.482813716865349,-1.83246133234501,-0.443704382564229,-1.1995899341288
"Other",-0.101235134181447,-0.114212978794807,-0.11683095810772,0.0739708054308384
"Other",-0.295918084530378,0.951652310038472,0.790532777723756,0.763713565733935
"Other",0.288130766516417,0.326834726929308,-0.862743776289246,0.118311411450323
"Other",-0.101235134181447,1.10785670581576,0.799715099370811,0.479194677108908
"Other",-0.295918084530378,0.556547073660619,-0.428726862866378,0.129396562955195
"Other",0.288130766516417,-0.674711104819205,-0.205757348551748,-0.24257185420826
"Other",-0.685283985228242,1.28243808933156,0.187329774297935,-0.0491975446232858
"Other",-0.101235134181447,-0.261228880702846,0.382651352898628,-0.591138284861431
"Other",0.0934478161674853,-0.92280043928902,0.0958993804349843,-0.513542224327334
"Other",-0.101235134181447,0.299269245321551,-1.24422186546598,1.31304440697533
"Other",-0.101235134181447,0.666809000091648,0.288228075973951,1.23668002994177
"Other",0.288130766516417,-1.0238738718508,-0.279281104547964,-0.140342123663337
"Other",-0.101235134181447,-0.748219055773224,0.249134123751374,0.607289761165198
"Other",-0.295918084530378,0.473850628837346,0.198520229406681,-0.247498588210426
"Other",-0.101235134181447,-1.13413579828183,0.481322374951702,0.322770872540171
"Other",-0.295918084530378,0.280892257583046,0.603061649588965,0.538315485134888
"Other",-0.295918084530378,-1.65787994882921,-0.0373052160801213,-0.655185826889575
"Other",-0.295918084530378,-0.592014659995933,0.485749051350585,1.07532949137087
"Other",0.0934478161674853,-0.69308809255771,0.773355154900188,0.66887393619226
"Other",-0.295918084530378,1.12623369355427,-0.068938471318685,-1.00252057404221
"Other",-0.49060103487931,-0.178532435879574,-0.455425895087881,0.59127787565816
"Other",-0.101235134181447,0.060368404720988,0.258646994223442,-0.125561921656842
"Other",-0.49060103487931,0.685185987830152,-0.595050814432231,0.138018347458984
"Other",-0.295918084530378,-0.674711104819205,0.894590025881733,0.356026327054784
"Other",0.0934478161674853,-1.83246133234501,-0.0327245965958617,-1.20944340213313
"Other",-0.101235134181447,-0.325548337787613,-1.1946101533815,-0.247498588210426
"Other",0.0934478161674853,-0.665522610949952,0.15340891350646,-0.342338217752101
"Other",0.0934478161674853,-1.29952868792837,-0.221947969427754,-0.151427275168209
"Other",-0.295918084530378,-0.610391647734438,-0.513949904564826,-1.21067508563368
"Other",-0.101235134181447,-0.757407549642476,-0.99203356868092,-0.928619564009733
"Other",-0.685283985228242,0.859767371345948,0.940429611269993,-1.13184734159904
"Other",-0.685283985228242,-0.913611945419767,0.716740067125664,-0.912607678502696
"Other",0.0934478161674853,-2.1816240993766,-0.0184495655993876,-1.0948968365828
"Other",-0.295918084530378,-1.18007826762809,0.154354175475029,-2.00141589298115
"Other",-0.49060103487931,-0.977931402504534,0.685230677279135,-1.80804158339618
"Other",-0.685283985228242,0.721939963307162,1.19391534256104,-0.300460978733698
"Other",-0.295918084530378,-0.61958014160369,0.12360964416558,-1.80804158339618
"Other",-0.685283985228242,-0.343925325526117,1.81113357095056,1.71087817765015
"Other",0.288130766516417,-1.84164982621426,-0.235409390684207,-0.206853032692563
"Other",-0.49060103487931,0.14306484954426,0.76565749292202,0.79820070374909
"Other",-0.49060103487931,-0.252040386833593,-0.18578640379365,0.389281781569397
"Other",-0.295918084530378,-0.325548337787613,0.433435425918768,0.705824441208497
"Other",-0.49060103487931,0.409531171752579,0.631943871746931,-0.623162055875504
"Other",-0.101235134181447,-1.12494730441257,0.518319019177089,0.59127787565816
"Other",-0.49060103487931,0.409531171752579,-1.37694849841538,-0.58005313335656
"Other",-0.49060103487931,-0.867669476073505,0.302579773691494,-0.451958049300272
"Other",-0.295918084530378,-0.518506709041914,-0.915399035206193,-1.44346326723597
"Other",0.0934478161674853,-2.07136217294557,0.142345932642485,-0.471664985308931
"Other",-1.26933283627504,0.602489543006881,1.02818643415976,0.109689626946535
"Other",-0.685283985228242,-0.509318215172662,-0.400939182285627,-1.73783562386533
"Other",-1.07464988592611,0.326834726929308,0.778483561376869,1.18125427241742
"Other",-0.879966935577174,-0.270417374572098,0.951949293983358,-0.607150170368467
"Other",-0.101235134181447,-1.40060212049015,0.627779801949863,-1.84006535441025
"Other",-0.49060103487931,-0.987119896373787,0.636788776475533,-0.949558183518932
"Other",-0.879966935577174,-1.46492157757491,0.769628569141929,-1.15648101160986
"Other",-0.49060103487931,-0.040705027840788,0.186479413460081,-0.342338217752101
"Other",-0.685283985228242,-0.830915500596495,0.528936033270727,-0.583748183858184
"Other",-0.685283985228242,-1.10657031667407,-1.12753926719168,-0.474128352310013
"Other",-0.49060103487931,0.290080751452298,2.07195349596676,0.466877842103496
"Other",-1.07464988592611,-1.05143935345855,0.15367149593164,-0.0491975446232858
"Other",-1.07464988592611,-0.233663399095089,1.92180812204591,1.07409780787033
"Other",-1.07464988592611,0.253326775975289,0.727382579727423,-0.42116596178674
"Other",-0.879966935577174,-0.941177427027525,0.810186623706585,-0.618235321873339
"Other",-0.685283985228242,-0.31635984391836,0.389647546168018,0.330160973543418
"Other",-0.879966935577174,-0.573637672257428,0.552819857169428,-0.100928251646016
"Other",-0.879966935577174,0.574924061399124,0.42663960532738,1.03714730285409
"Other",-0.879966935577174,-1.8140843446065,1.06400313709449,0.171273801973597
"Other",-1.07464988592611,-0.546072190649671,1.37665126711867,-0.108318352649264
"Other",-0.879966935577174,0.087933886328745,1.01092769611441,-0.256120372714214
"Other",-0.879966935577174,-0.233663399095089,0.495128343957853,-0.264742157218003
"Other",-1.07464988592611,-0.307171350049108,0.360425113679233,-1.44962168473868
"Other",-0.685283985228242,-0.757407549642476,0.669881859365862,0.0690440714286744
"Other",-1.26933283627504,0.032802923113231,1.66614336050635,-0.57019966535223
"Other",-0.685283985228242,-1.36384814501314,-0.139843707673772,-0.645332358885246
"Other",-0.49060103487931,-2.14487012389959,-0.12094071672938,-2.09256047202121
"Other",-1.26933283627504,0.565735567529871,0.134925596915888,-0.96680175252651
"Other",-0.295918084530378,-1.10657031667407,1.59210925274895,0.294442152027722
"Other",-0.879966935577174,-0.582826166126681,0.81085015404876,-3.07913895595474
"Other",-1.07464988592611,-1.22602073697435,2.3145833238406,-1.23407707214396
"Other",-0.685283985228242,-1.26277471245136,0.55553969912466,-0.565272931350066
"Other",-1.26933283627504,-1.4097906143594,-0.397555090569994,-5.4550564284988
"Other",-1.07464988592611,-0.325548337787613,2.10668584548866,1.27116716795693
"Other",-1.07464988592611,0.170630331152017,1.04268545513884,-0.17359757817795
"Other",-0.685283985228242,-0.362302313264622,1.54976455144343,0.498901613117567
"Other",-0.101235134181447,-2.19081259324585,0.218150450243837,-0.752488823432334
"Other",-1.46401578662397,-1.51086404692117,0.727544382832639,-2.32904370412512
"Other",-1.46401578662397,-1.51086404692117,0.832563895013904,-1.04439781306061
"Other",-1.07464988592611,-0.408244782610884,-0.0679900984053612,0.365879795059113
"Other",-1.07464988592611,-0.647145623211448,0.757718714102821,-0.83747498496968
"Other",-2.04806463767077,0.666809000091648,2.1761406726246,0.171273801973597
"Other",-1.26933283627504,0.33602322079856,1.02114916674895,-0.245035221209342
"Other",-0.295918084530378,-0.0498935217100412,1.35530809449596,-1.84376040491187
